subject,language,abbrevation,category,sequence of presentation,action,verbs,playmobil elements,framesetter,topic,verb,action_order,action_FTV,action_TVF,action_TFV,action_FVT,action_VTF,action_VFT,notes,oral text,oral_framesetter,oral_topic,oral_verb,oral_order,oral_FTV,oral_TVF,oral_TFV,oral_FVT,oral_VTF,oral_VFT,notes,MatchActionOral,,,,,,,,,
30,E,,F,5,boat swims in the sea,swim,"sailor, boat",,1,,,0,0,0,0,0,0,no verb chosen,the inflatable raft is sitting gentlz in the ocean,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
30,E,,F,6,farmer runs down the street,run,"farmer, horse, farmer",,1,2,,0,0,0,0,0,0,,the man with a green hat is taking a stroll,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
30,E,4u,E,7,ball lies,lie,"ball, doctor",1,2,,,0,0,0,0,0,0,,the soccer ball is resting is sittinng in the afternoon,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
30,E,2u,E,8,car honks,honk,"car, dog",3,1,2,TVF,0,1,0,0,0,0,,the car is hnking in the evening,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
30,E,9b,E,9,seal lies on a rock,lie,"seal, horse",2,1,,,0,0,0,0,0,0,no verb chosen,,,,,,0,0,0,0,0,0,,,,,,,,,,,
30,E,,F,10,car shudders,shudder,car,,1,2,,0,0,0,0,0,0,,the green car is shuddering,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
30,E,7b,E,11,farmer runs across the meadow,run,"farmer, cow",3,1,2,TVF,0,1,0,0,0,0,used travel,the woman in the red dress is taking a woak at 12 30,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
30,E,6u,E,12,ball hops,hop,"ball, fireman",1,2,3,FTV,1,0,0,0,0,0,,the soccer ball is bouncing at 12 15,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
30,E,,F,13,car pushes the cart,push,"doctor, ball, tire, car, cart",,1,2,,0,0,0,0,0,0,,the green car is pushing some sort of wagon,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
30,E,3b,E,14,horse runs down the hill,run,"horse, cart",2,1,3,TFV,0,0,1,0,0,0,,the hosrse is walking in the grass inthe evening,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
30,E,,F,15,seal pushes the ball,push,"fireman, cow, ball, seal",,1,2,,0,0,0,0,0,0,,the seal is pushing the soccer ball in the water,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
30,E,1b,E,16,farmer lies on the ground,lie,"farmer, horse",3,1,2,TVF,0,1,0,0,0,0,,the main with the green cap is passed out on the groudn and its 12 15,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
30,E,10u,E,17,boat smokes,smoke,"boat, dog",2,1,3,TFV,0,0,1,0,0,0,,the liferast is on fire and its 12 30,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
30,E,,F,18,cow bites the farmer,bite,"dog, cow, farmer",,1,2,,0,0,0,0,0,0,,the woman in the red dress is being bitten bz a cow,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
30,E,5b,E,19,doctor dances,dance,"doctor, cart",3,1,2,TVF,0,1,0,0,0,0,,the woman is celebrating at 12 15,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
30,E,9u,E,20,ball lies on a rock,lie,"ball, horse",2,1,,,0,0,0,0,0,0,no verb chosen,the ball is perched atop a rock in the middle of the water at 12 30,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
30,E,7u,E,21,tire rolls down the road,roll,"tire, cow",1,2,3,FTV,1,0,0,0,0,0,,the ring is moving verz wuicklz on the ground at 12 130,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
30,E,4b,E,22,farmer sits,sit,"farmer, doctor",3,1,2,TVF,0,1,0,0,0,0,,the woman in the red dress is sittingon the gorund calmlz at 12 30,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
30,E,,F,23,tire lies,lie,tire,,1,2,,0,0,0,0,0,0,,the ring is lazing on the ground motionless,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
30,E,8u,E,24,boat sinks,sink,"boat, ball",3,1,2,TVF,0,1,0,0,0,0,,the raft is sinking at 4 pm,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
30,E,,F,25,ball hops,hop,"ball, doctor",,1,2,,0,0,0,0,0,0,used run,the soccer ball is moving in the gras,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
30,E,2b,E,26,cow moos,moo,"cow, dog",2,1,3,TFV,0,0,1,0,0,0,,the cow is mooing at 10 pm,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
30,E,5u,E,27,car shutters,shudder,"car, cart",2,1,3,TFV,0,0,1,0,0,0,,the car is shaking at 12 15,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
30,E,,F,28,doctor stands,stand,"woman, farmer, doctor",,1,2,,0,0,0,0,0,0,,the woman in the striped shift and coat is stanfing still,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
30,E,8b,E,29,seal dives into the water,dive,"seal, ball",3,1,2,TVF,0,1,0,0,0,0,,the seal isdiving and its 4 pm,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
30,E,1u,E,30,ball lies on the ground,lie,"ball, horse",3,1,2,TVF,0,1,0,0,0,0,,the soccer ball is motionless at 121 5,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
31,E,Tb,T,T,woman turns around,turn,"woman, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
31,E,Tu,T,T,tire turns around,turn,"tire, dog",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,10b,E,1,sailor smokes,smoke,"sailor, dog",1,3,2,FVT,0,0,0,1,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,,F,2,horse carries the ball,carry,"horse, farmer, seal",,1,3,,0,0,0,0,0,0,ball second,,,1,2,,0,0,0,0,0,0,ball third,,,,,,,,,,
31,E,3u,E,3,car drives down the hill,drive,"car, cart",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,6b,E,4,cow hops,hop,"cow, fireman",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,,F,5,boat swims in the sea,swim,"sailor, boat",,1,,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
31,E,,F,6,farmer runs down the street,run,"farmer, horse, farmer",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
31,E,4u,E,7,ball lies,lie,"ball, doctor",1,2,,,0,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,n.a.,,,,,,,,,
31,E,2u,E,8,car honks,honk,"car, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
31,E,9b,E,9,seal lies on a rock,lie,"seal, horse",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
31,E,,F,10,car shudders,shudder,car,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
31,E,7b,E,11,farmer runs across the meadow,run,"farmer, cow",2,1,3,TFV,0,0,1,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,6u,E,12,ball hops,hop,"ball, fireman",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,,F,13,car pushes the cart,push,"doctor, ball, tire, car, cart",,1,3,,0,0,0,0,0,0,cart second,,,1,2,,0,0,0,0,0,0,cart third,,,,,,,,,,
31,E,3b,E,14,horse runs down the hill,run,"horse, cart",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,,F,15,seal pushes the ball,push,"fireman, cow, ball, seal",,1,3,,0,0,0,0,0,0,ball second,,,1,2,,0,0,0,0,0,0,ball third,,,,,,,,,,
31,E,1b,E,16,farmer lies on the ground,lie,"farmer, horse",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
31,E,10u,E,17,boat smokes,smoke,"boat, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
31,E,,F,18,cow bites the farmer,bite,"dog, cow, farmer",,2,3,,0,0,0,0,0,0,woman first,,,3,2,,0,0,0,0,0,0,woman first,,,,,,,,,,
31,E,5b,E,19,doctor dances,dance,"doctor, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
31,E,9u,E,20,ball lies on a rock,lie,"ball, horse",2,1,3,TFV,0,0,1,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,7u,E,21,tire rolls down the road,roll,"tire, cow",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,4b,E,22,farmer sits,sit,"farmer, doctor",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,,F,23,tire lies,lie,tire,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
31,E,8u,E,24,boat sinks,sink,"boat, ball",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
31,E,,F,25,ball hops,hop,"ball, doctor",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
31,E,2b,E,26,cow moos,moo,"cow, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
31,E,5u,E,27,car shutters,shudder,"car, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
31,E,,F,28,doctor stands,stand,"woman, farmer, doctor",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
31,E,8b,E,29,seal dives into the water,dive,"seal, ball",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
31,E,1u,E,30,ball lies on the ground,lie,"ball, horse",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
33,E,Tb,T,T,woman turns around,turn,"woman, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,Tu,T,T,tire turns around,turn,"tire, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,10b,E,1,sailor smokes,smoke,"sailor, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,,F,2,horse carries the ball,carry,"horse, farmer, seal",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
33,E,3u,E,3,car drives down the hill,drive,"car, cart",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
33,E,6b,E,4,cow hops,hop,"cow, fireman",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
33,E,,F,5,boat swims in the sea,swim,"sailor, boat",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
33,E,,F,6,farmer runs down the street,run,"farmer, horse, farmer",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
33,E,4u,E,7,ball lies,lie,"ball, doctor",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,2u,E,8,car honks,honk,"car, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,9b,E,9,seal lies on a rock,lie,"seal, horse",,1,2,,0,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
33,E,,F,10,car shudders,shudder,car,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
33,E,7b,E,11,farmer runs across the meadow,run,"farmer, cow",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,6u,E,12,ball hops,hop,"ball, fireman",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,,F,13,car pushes the cart,push,"doctor, ball, tire, car, cart",,1,3,,0,0,0,0,0,0,cart second,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
33,E,3b,E,14,horse runs down the hill,run,"horse, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,,F,15,seal pushes the ball,push,"fireman, cow, ball, seal",,1,2,,0,0,0,0,0,0,ball third,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
33,E,1b,E,16,farmer lies on the ground,lie,"farmer, horse",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,10u,E,17,boat smokes,smoke,"boat, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,,F,18,cow bites the farmer,bite,"dog, cow, farmer",,1,2,,0,0,0,0,0,0,farmer third,,3,1,2,TVF,0,1,0,0,0,0,,n.a.,,,,,,,,,
33,E,5b,E,19,doctor dances,dance,"doctor, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,9u,E,20,ball lies on a rock,lie,"ball, horse",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,7u,E,21,tire rolls down the road,roll,"tire, cow",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,4b,E,22,farmer sits,sit,"farmer, doctor",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,,F,23,tire lies,lie,tire,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
33,E,8u,E,24,boat sinks,sink,"boat, ball",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,,F,25,ball hops,hop,"ball, doctor",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
33,E,2b,E,26,cow moos,moo,"cow, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,5u,E,27,car shutters,shudder,"car, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,,F,28,doctor stands,stand,"woman, farmer, doctor",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
33,E,8b,E,29,seal dives into the water,dive,"seal, ball",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
33,E,1u,E,30,ball lies on the ground,lie,"ball, horse",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
34,E,Tb,T,T,woman turns around,turn,"woman, dog",3,1,2,TVF,0,1,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
34,E,Tu,T,T,tire turns around,turn,"tire, dog",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,10b,E,1,sailor smokes,smoke,"sailor, dog",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,,F,2,horse carries the ball,carry,"horse, farmer, seal",,1,2,,0,0,0,0,0,0,ball third,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
34,E,3u,E,3,car drives down the hill,drive,"car, cart",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,6b,E,4,cow hops,hop,"cow, fireman",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,,F,5,boat swims in the sea,swim,"sailor, boat",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
34,E,,F,6,farmer runs down the street,run,"farmer, horse, farmer",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
34,E,4u,E,7,ball lies,lie,"ball, doctor",1,2,,,0,0,0,0,0,0,no verb chosen,,1,2,3,FTV,1,0,0,0,0,0,,n.a.,,,,,,,,,
34,E,2u,E,8,car honks,honk,"car, dog",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,9b,E,9,seal lies on a rock,lie,"seal, horse",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,,F,10,car shudders,shudder,car,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
34,E,7b,E,11,farmer runs across the meadow,run,"farmer, cow",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,6u,E,12,ball hops,hop,"ball, fireman",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,,F,13,car pushes the cart,push,"doctor, ball, tire, car, cart",,1,3,,0,0,0,0,0,0,cart second,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
34,E,3b,E,14,horse runs down the hill,run,"horse, cart",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,,F,15,seal pushes the ball,push,"fireman, cow, ball, seal",,1,2,,0,0,0,0,0,0,ball third,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
34,E,1b,E,16,farmer lies on the ground,lie,"farmer, horse",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,10u,E,17,boat smokes,smoke,"boat, dog",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,,F,18,cow bites the farmer,bite,"dog, cow, farmer",,1,2,,0,0,0,0,0,0,farmer third,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
34,E,5b,E,19,doctor dances,dance,"doctor, cart",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,9u,E,20,ball lies on a rock,lie,"ball, horse",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,7u,E,21,tire rolls down the road,roll,"tire, cow",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,4b,E,22,farmer sits,sit,"farmer, doctor",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,,F,23,tire lies,lie,tire,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
34,E,8u,E,24,boat sinks,sink,"boat, ball",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,,F,25,ball hops,hop,"ball, doctor",,1,,,0,0,0,0,0,0,no verb chosen,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
34,E,2b,E,26,cow moos,moo,"cow, dog",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,5u,E,27,car shutters,shudder,"car, cart",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,,F,28,doctor stands,stand,"woman, farmer, doctor",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
34,E,8b,E,29,seal dives into the water,dive,"seal, ball",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
34,E,1u,E,30,ball lies on the ground,lie,"ball, horse",1,2,3,FTV,1,0,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,1,,,,,,,,,
35,E,Tb,T,T,woman turns around,turn,"woman, dog",3,1,2,TVF,0,1,0,0,0,0,,,1,2,3,FTV,1,0,0,0,0,0,,0,,,,,,,,,
35,E,Tu,T,T,tire turns around,turn,"tire, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
35,E,10b,E,1,sailor smokes,smoke,"sailor, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
35,E,,F,2,horse carries the ball,carry,"horse, farmer, seal",,1,2,,0,0,0,0,0,0,ball third,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
35,E,3u,E,3,car drives down the hill,drive,"car, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
35,E,6b,E,4,cow hops,hop,"cow, fireman",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
35,E,,F,5,boat swims in the sea,swim,"sailor, boat",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
35,E,,F,6,farmer runs down the street,run,"farmer, horse, farmer",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
35,E,4u,E,7,ball lies,lie,"ball, doctor",2,1,3,TFV,0,0,1,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
35,E,2u,E,8,car honks,honk,"car, dog",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
35,E,9b,E,9,seal lies on a rock,lie,"seal, horse",2,1,3,TFV,0,0,1,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
35,E,,F,10,car shudders,shudder,car,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
35,E,7b,E,11,farmer runs across the meadow,run,"farmer, cow",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
35,E,6u,E,12,ball hops,hop,"ball, fireman",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
35,E,,F,13,car pushes the cart,push,"doctor, ball, tire, car, cart",,,1,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
35,E,3b,E,14,horse runs down the hill,run,"horse, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
35,E,,F,15,seal pushes the ball,push,"fireman, cow, ball, seal",,1,3,,0,0,0,0,0,0,ball second,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
35,E,1b,E,16,farmer lies on the ground,lie,"farmer, horse",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
35,E,10u,E,17,boat smokes,smoke,"boat, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
35,E,,F,18,cow bites the farmer,bite,"dog, cow, farmer",,1,3,,0,0,0,0,0,0,farmer second,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
35,E,5b,E,19,doctor dances,dance,"doctor, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
35,E,9u,E,20,ball lies on a rock,lie,"ball, horse",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
35,E,7u,E,21,tire rolls down the road,roll,"tire, cow",1,2,3,FTV,1,0,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
35,E,4b,E,22,farmer sits,sit,"farmer, doctor",3,2,1,VTF,0,0,0,0,1,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
35,E,,F,23,tire lies,lie,tire,,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
35,E,8u,E,24,boat sinks,sink,"boat, ball",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
35,E,,F,25,ball hops,hop,"ball, doctor",,1,2,,0,0,0,0,0,0,hesitates about verb,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
35,E,2b,E,26,cow moos,moo,"cow, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
35,E,5u,E,27,car shutters,shudder,"car, cart",2,1,3,TFV,0,0,1,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
35,E,,F,28,doctor stands,stand,"woman, farmer, doctor",,1,2,,0,0,0,0,0,0,,,,1,2,,0,0,0,0,0,0,,,,,,,,,,,
35,E,8b,E,29,seal dives into the water,dive,"seal, ball",3,2,1,VTF,0,0,0,0,1,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
35,E,1u,E,30,ball lies on the ground,lie,"ball, horse",3,2,1,VTF,0,0,0,0,1,0,,,3,1,2,TVF,0,1,0,0,0,0,,0,,,,,,,,,
36,E,Tb,T,T,woman turns around,turn,"woman, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
36,E,Tu,T,T,tire turns around,turn,"tire, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
36,E,10b,E,1,sailor smokes,smoke,"sailor, dog",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
36,E,,F,2,horse carries the ball,carry,"horse, farmer, seal",,1,3,,0,0,0,0,0,0,ball second,,,1,2,,0,0,0,0,0,0,ball third,,,,,,,,,,
36,E,3u,E,3,car drives down the hill,drive,"car, cart",3,1,2,TVF,0,1,0,0,0,0,,,3,1,2,TVF,0,1,0,0,0,0,,1,,,,,,,,,
